,Unnamed: 0,caption,commentsCount,dimensionsHeight,dimensionsWidth,hashtags/0,hashtags/1,hashtags/2,hashtags/3,hashtags/4,hashtags/5,likesCount,productType,timestamp,type,hashtags/6,hashtags/7,hashtags/8,hashtags/9,hashtags/10,day_of_week,season,popularity_index,hour_of_day,month_of_year
1326,1326,"Calling all florists wanting to deepen their artistic practice of floral design. Come take a 1:1 workshop with me this winter season. I have a few dates available in January and February to schedule a session with me. Comment “WORKSHOP” for an automated link sent to your inbox, or you can visit the education page on my website to book a session with me. 

As a florist who’s been at this for a minute or two, you can’t help but look around and compare yourself to others who are further along the journey. 

Here, you can leave the competition at the door. We’ll show you everything– yes, really. All the things that would take you years to learn on your own.

Whether you need guidance around building more powerful arrangements for your clients, cultivating your unique style, or the business of running a floral company from someone who’s been in the game for 15+ years, we’re it.

Around here, you can expect total transparency, incredible value worth more than you paid, with a curious and playful approach to design. 

#floraldesign #weddingflorist #lavendersflowers #flowers #weddingflorals #ocflorist #floraldesignworkshop",14,1920,1080,floraldesign,weddingflorist,lavendersflowers,flowers,weddingflorals,ocflorist,319.0,clips,2025-01-07 13:38:17,Video,floraldesignworkshop,,,,,Tuesday,Winter,227.5,13,1
1327,1327,"The person who sent you this wants to frolic in some peony fields with you. Specifically, Adelman Peony Gardens 

We Open April 26th this year! We can’t wait for everything that we have in store for you all! 

#peonies #weddings #weddingflorals #florists #flowers #flowerstagram #sunset #floraldesign",11,1280,720,peonies,weddings,weddingflorals,florists,flowers,flowerstagram,1741.0,clips,2025-01-09 18:30:50,Video,sunset,floraldesign,,,,Thursday,Winter,1221.9999999999998,18,1
1328,1328,"A breathtaking backdrop on the rooftop ✨

Can we take a moment to swoon over the two-piece arch? This trend is stealing the spotlight for all the right reasons! For this dreamy October wedding, we created a lush design featuring greenery, soft white roses, and a delicate touch of baby’s breath. The open structure? Pure perfection for framing those unforgettable “I do” moments.

And the aisle? Talk about a showstopper! Lined with glowing candles and subtle floral accents on every other chair, it’s the ultimate romantic touch. Add the magic of a nighttime ceremony, and the candlelight creates a scene straight out of a dream. 

Ready to bring your wedding vision to life? Let’s create a day that’s nothing short of magical. Tap the link in bio to plan your 2025 florals—and snag 10% off while you can! 

Venue: @palacesomerset

#BrokenArch #FloralArch #WeddingFlorals #AisleDecor #FlowerArch",13,3840,2160,BrokenArch,FloralArch,WeddingFlorals,AisleDecor,FlowerArch,wedding,780.0,clips,2024-12-05 14:08:57,Video,,,,,,Thursday,Fall,549.9,14,12
1329,1329,"J O R D A N A  E V E N T S 

Watch as Jordana Events brought the beautiful Laura & Scott’s vision to life at the magical @trumpturnberryscotland 

With her exceptional eye for detail and breathtaking floral designs, Jordana has established herself as Scotland’s leading event designer and florist. She is celebrated for her dramatic, unforgettable statement florals and distinctive finishing touches that elevate every event. Her unique ability to craft bespoke designs for each client has made Jordana the go-to choice for weddings, luxury celebrations, and high-profile installations.

The Jordana team includes a talented group of skilled florists, technical staff, and a dedicated production team, all committed to ensure every event is picture-perfect. Known for her exceptional service and innovative approach, Jordana’s reputation continues to attract discerning clients seeking luxury event decor that leaves a lasting impression.

At Jordana Events, we are dedicated to providing the highest level of service, transforming each event into an unforgettable experience with impeccable decor and attention to detail.

Instagram: @jordanaevents 
Website: https://jordanaevents.com

Video by: @tlcmediaweddingfilms @tlc_media_corporate 

Bride & Groom: Mr & Mrs Leask @lauracarrx & @_scottfromscotland 
Cover Photo: @craigandevasanders 

Wedding Supplier Team;

@pamdochair 
@staceytoner_artsy 
@thefunctionband 
@humanisttim 
@dont_stress_the_dress_ltd 
@rosewood_cakes 
@forbes.tailoring 
@myedenrose_ 
@snapsandsoirees 
@jimmychoo 
@eviestella",61,1080,1918,wedding,wedding,wedding,wedding,wedding,wedding,538.0,clips,2025-01-09 13:21:52,Video,,,,,,Thursday,Winter,394.9,13,1
1330,1330,"An enchanting evening by the serene waters of Lake Como, where soft pastel hues of pink, white and lilla decorate the long tables, glowing with the warm flicker of candlelight, creating a truly magical wedding reception ️✨

Content creators @weddingrawmemories 
Wedding planner & designer @gujapusterla.weddingplanner
Venue @villareginateodolinda_lakecomo
Catering @sunlake.catering
Photographer @kukushkina.photography
Videographer @marcolaboriawedding
Flowers @thegardenoflove.it
Stationery @thelightsfactory",7,1920,1080,wedding,wedding,wedding,wedding,wedding,wedding,191.0,clips,2025-01-10 09:37:59,Video,,,,,,Friday,Winter,135.79999999999998,9,1
1331,1331,"I love real flowers so much but for this business it’s a much better idea to use artificial ones. 

This is because the arches then only need to be made once and can be rented out again and again, bringing in far more profit than an arch that can just be rented out once.

Imagine this: perfect, pristine blooms that don’t need water, won’t trigger allergies, and can be reused for multiple weddings. 

We’re talking serious cost-effectiveness and zero stress. 

Our faux flower arches always look flawless and always picture-perfect. 

Plus, you get consistent color and shape, no matter what Mother Nature decides to throw at your big day. 

No wilting, no browning edges, no sad, droopy petals - just pure, photogenic floral magic that looks incredible from first look to last dance. 

Trust me, these artificial beauties are the secret weapon for a drop-dead gorgeous event setup and a thriving successful floral arch rental business.

Want to know how you can start your own floral arch rental business? Comment BLOOM down below and I will send you the link to our step-by-step course 

#weddinginspiration #weddinginspo #weddingideas #wedding #weddingflorals #weddingflowers #weddingflorist #weddingarch #weddingdecor",22,1920,1080,weddinginspiration,weddinginspo,weddingideas,wedding,weddingflorals,weddingflowers,66.0,clips,2025-01-10 14:40:34,Video,weddingflorist,weddingarch,weddingdecor,,,Friday,Winter,52.8,14,1
1332,1332,"Delicate floral details and stunning water views set the stage for Hayley and Austin’s dreamy wedding day at @blackbutteranch with @theindigobride. Hayley was a vision in the Newport gown by @annebarge, while @brierandivy amazed everyone with hydrangea floral designs.

I always envisioned wearing a timeless wedding dress. After trying on around 30 dresses, I finally found the one. The moment I slipped into the Anne Barge gown, I knew it was perfect. It was simple, elegant, and classic—everything I had been searching for on my special day.

Gown: Newport by @annebarge 
Venue + Catering: @blackbutteranchweddings
Planning + Design: @theindigobride 
Rentals: @heirloomsandco + @curated_eventrentals 
Hair + makeup: @powderincbeauty 
Photographer: @janetlinandersen 
Florist: @brierandivy 
Signage: @bespokencreative 
Bridesmaid’s Dresses: @anthropologieweddings 
Groom/Groomsmen’s Attire: @theblacktux 

#annebarge #annebargebride #simplegown #simpleweddingday #classicweddingdress #wedding #engaged #weddinginspiration #bride #weddingflorals",13,612,612,annebarge,annebargebride,simplegown,simpleweddingday,classicweddingdress,wedding,639.0,carousel_container,2025-01-06 15:20:35,Sidecar,engaged,weddinginspiration,bride,weddingflorals,,Monday,Winter,451.19999999999993,15,1
1333,1333,"Now this is a tablescape you and your guests will remember for a lifetime. A bold twist on tradition where every detail tells a story of elegance and individuality! 

Save this for your own wedding decor inspiration and let your vision come to life! 

What are your thoughts on curved tables? In or out? Let us know!
 
Content creator | @blaze_connectt
Venue | @_olympus.studio
Furniture hire | @simply.seated
Tableware hire | @theprettytablehire
HMUA | @liv_lundelius
Candles | @hall.of.flame.candles

#weddedwonderland #weddingtable #tablescape #weddingflorals #microwedding #curvedtables #tablestyling #weddingstyling",17,612,612,weddedwonderland,weddingtable,tablescape,weddingflorals,microwedding,curvedtables,1340.0,carousel_container,2024-11-25 06:30:00,Sidecar,tablestyling,weddingstyling,,,,Monday,Fall,943.1,6,11
1334,1334," thinking spring 
.
.
.
#flowers #flower #flowerfarm #busvases #weddingflowers #weddingflorals #dahlias #dahlia #dahliatubers #dahliafarm #flowerphotography #gardening",8,1440,1440,flowers,flower,flowerfarm,busvases,weddingflowers,weddingflorals,3.0,feed,2025-01-03 17:43:16,Image,dahlias,dahlia,dahliatubers,dahliafarm,flowerphotography,Friday,Winter,4.5,17,1
1335,1335,"we love a funky wedding cake  chocolate espresso cardamom cake, sour cherries simmered in vanilla beans, citrus and aromatic spices, a luxious vanilla bean mascarpone ganache all wrapped up in a caramelized honey and Ceylon cinnamon buttercream 

.
.
.
.
.
#weddingcake #cake #funweddingcake #weddingcakeinspo #weddingflorals #weddinginspiration #weddingcakesideas #domecake #chocolatecake #chocolate #matcha #cakefilling #cakedecorating #cakedesign #weddingcakedesign #thewed #wedvibes",9,612,612,weddingcake,cake,funweddingcake,weddingcakeinspo,weddingflorals,weddinginspiration,3.0,carousel_container,2024-12-01 13:22:35,Sidecar,weddingcakesideas,domecake,chocolatecake,chocolate,matcha,Sunday,Fall,4.799999999999999,13,12
1336,1336,A little ✨bride✨ moment. #weddingflorals,0,1350,1080,weddingflorals,wedding,wedding,wedding,wedding,wedding,585.0,feed,2024-08-23 02:12:16,Image,,,,,,Friday,Summer,409.5,2,8
1337,1337,"Late night reception romance in NYC ❤️✨ 

Photo @hopehelmuthweddings 
Venue | Prospect Park Boathouse | @purslaneattheboathouse
Planning & Design | Britt Jones Co | @britt.jones.co
Florals | Nava Floral | @navafloral
Tabletop Rentals | The Tabletop Company | @thetabletopcompany
Furniture Rentals | High Style Rentals | @highstylerentals
Stationery & Flat Lay Styling | Morgan Riley Design | @morganrileydesign
Linens | Nuage Designs | @nuagedesignsinc
Napkins | Lola Valentina | @lolavalentinadesgins
Cake | Vincenzo Salvatore Cakes | @vincenzo_salvatore_cakes
Beauty | Jen Lagers | @jenlagers
Ceremony Dress | Newhite | @newhite_bridal @lovelybridedallas
Reception Dress | Renhue | @houseofrenhue 
Shoes & Accessories | Prada | @prada 

#prospectparkboathouse #purslaneboathouse #bkwedding #bkweddingphotographer #brooklynwedding #brooklynweddingphotographer #nycwedding #nycweddingphotographer #nywedding #nyweddingphotographer #njweddingphotographer #hamptonsweddingphotographer #hudsonvalleyweddings #hudsonvalleyweddingphotographer #nycweddingvenue #weddingflorals #weddingdesign #dcweddingphotographer #nycbride #nycweddingplanner #purslaneattheboathouse",9,612,612,prospectparkboathouse,purslaneboathouse,bkwedding,bkweddingphotographer,brooklynwedding,brooklynweddingphotographer,71.0,carousel_container,2025-01-10 11:35:43,Sidecar,nycwedding,nycweddingphotographer,nywedding,nyweddingphotographer,njweddingphotographer,Friday,Winter,52.4,11,1
1338,1338,"The beautiful bride! 

Photographer: @rbetsonphoto_weddings 
Venue: @aldiemansionweddings 
Florals: @greysflorals 
.
.
.
.
#weddingflowers #weddingflorals #florals #floraldesign #wedding #bridal #bridalbouquet #bridesmaidsbouquet #supportsmallbusiness #floraldesigner #llc #smallbusiness #boutonnieres #boutonniere #maidofhonorbouquet #wristletcorsage #femaleownedbusniess #centerpieces #weddingcenterpieces #wildflowers #whimsical #travellingweddingflorist #seasonalflowers",3,1800,1440,weddingflowers,weddingflorals,florals,floraldesign,wedding,bridal,39.0,feed,2025-01-09 15:00:00,Image,bridalbouquet,bridesmaidsbouquet,supportsmallbusiness,floraldesigner,llc,Thursday,Winter,28.2,15,1
1339,1339,"• A P R I L • H A N S O L • 
A real life fairytale .
S T Y L I N G + P R O D U C T I O N @jimketevents
Venue @thegroundsevents @thegrounds 
Styling photography @jessicacuda_events 
Florals @madame.fleur_ 
Candleware @standoutluxuryweddings
Chandelier @chandelierstodiefor 
Socials @socialsbyjoshjoseph 
Photography + videography  @saltatelier_wedding 
#jimket #jimketevents #modernwedding #brideandgroom #weddingreception #fairytalewedding #weddingflorals #weddingsydney #weddingdress #luxurywedding #fairytale #fairtytalewedding
@weddedwonderland @wedluxe @wedding.pages @theweddingbliss @wedworldmagazine @weddingforward @thebridestory",8,612,612,jimket,jimketevents,modernwedding,brideandgroom,weddingreception,fairytalewedding,3.0,carousel_container,2024-07-14 21:02:37,Sidecar,weddingflorals,weddingsydney,weddingdress,luxurywedding,fairytale,Sunday,Summer,4.5,21,7
1340,1340,"• J A Y D E N • N A T A L I  E • 
A modern fairytale wedding for Jayden + Natalie 
S T Y L I N G + P L A N N I N G + P R O D U C T I O N @jimketevents 
Venue @intercontinentalsydney 
Styling photography @jessicacuda_events 
Florals @madame.fleur_ 
Dancefloor @elite.dancefloors 
Decor @harboursidedecorators 
Candleware @standoutluxuryweddings 
Stationary  @kindlyinvited 
Seating chart  @lettersbyloulou 
Champagne tower @champagnetowersydney 
Pyrotechnics + special effects @sydney_fireworks_pyrotechnic 
Photography + videography  @anemotionweddings 
#jimket #jimketevents #modernwedding #brideandgroom #weddingreception #fairytalewedding #weddingflorals #weddingsydney #weddingdress #luxurywedding
@weddedwonderland @wedluxe @wedding.pages @theweddingbliss @wedworldmagazine @weddingforward @thebridestory",8,612,612,jimket,jimketevents,modernwedding,brideandgroom,weddingreception,fairytalewedding,3.0,carousel_container,2024-07-09 03:40:02,Sidecar,weddingflorals,weddingsydney,weddingdress,luxurywedding,,Tuesday,Summer,4.5,3,7
1341,1341,"Sneak Peeks of Tiffany & Forrest’s beautiful day! 
What a privilege it was getting to follow along side these two as they finally tied the knot!
.
.
.
#wedding #weddingphotography #weddingphotographer #weddingsneakpeeks #sneakpeeks #brideandgroom #bride #groom #weddingceremony #weddingreception #weddingflorals #latenightflatlay #firstdance #finallyido #arizonawedding #arizonaweddingphotographer #azwedding #azweddingphotographer #weddingdress #weddingflorals",9,612,612,wedding,weddingphotography,weddingphotographer,weddingsneakpeeks,sneakpeeks,brideandgroom,65.0,carousel_container,2025-01-10 14:55:28,Sidecar,bride,groom,weddingceremony,weddingreception,weddingflorals,Friday,Winter,48.2,14,1
1342,1342,"#LuisDinelliDecor 
.⁠
.⁠
.
.
#Repost  @nicolesarfaty 
.
.
.
.
. 
Hello Friend! If you did not like us to republish your photo or video on our profile, we apologize and, please, call me on the direct that we will remove. In case you don’t mind, we thank you. 
.⁠
. 
.
.
. ⁠ 
.⁠ 
.⁠
#centerpieces #weddingideas #weddinginspiration #luxuryweddings  #tablesetting #pinkinspo #bridalinspo #floraldesign #tabledecor #weddingdecor #weddingplanning #style #dreamwedding #blushingbride #weddingtime #StrictlyWeddings #lebaneseweddings  #weddingreceptiondecor  #receptiondecor #weddingflowers #partydecor  #partyideas #weddingflowersdecor #weddingflorals #weddingdream #weddingflowerinspiration #weddingcenterpieces  #luisdinelli . 
.
.
.
.⁠
.⁠
.⁠ 
.⁠
.⁠
.⁠
.⁠
.⁠
.⁠
.⁠
.⁠
.
.⁠
.⁠
.⁠
.⁠
.⁠",22,1280,720,LuisDinelliDecor,Repost,centerpieces,weddingideas,weddinginspiration,luxuryweddings,3.0,clips,2025-01-09 19:31:25,Video,tablesetting,pinkinspo,bridalinspo,floraldesign,tabledecor,Thursday,Winter,8.7,19,1
1343,1343,"• A P R I L • H A N S O L • 
A real life fairytale . 
S T Y L I N G + P R O D U C T I O N @jimketevents
Venue @thegroundsevents @thegrounds 
Styling photography @jessicacuda_events 
Florals @madame.fleur_ 
Candleware @standoutluxuryweddings
Chandelier @chandelierstodiefor 
Socials @socialsbyjoshjoseph 
Photography + videography  @saltatelier_wedding 
#jimket #jimketevents #modernwedding #brideandgroom #weddingreception #fairytalewedding #weddingflorals #weddingsydney #weddingdress #luxurywedding #fairytale #fairtytalewedding
@weddedwonderland @wedluxe @wedding.pages @theweddingbliss @wedworldmagazine @weddingforward @thebridestory",24,612,612,jimket,jimketevents,modernwedding,brideandgroom,weddingreception,fairytalewedding,3.0,carousel_container,2024-07-13 15:29:06,Sidecar,weddingflorals,weddingsydney,weddingdress,luxurywedding,fairytale,Saturday,Summer,9.3,15,7
1344,1344,"Serving: unconventional, bold, and breathtaking. This winter red wedding inspo is truly a masterpiece — giving all the luxe, no chill.  ⁠
⁠
From burgundy orchids to hydrangeas, to high-end fashion and a towering strawberry cake, every detail is a love letter to bold design. ⁠
⁠
You must click over to 100LC today to take in these gorgeous wedding details. ❤️ *link in profile⁠
⁠
Venue - @monafarm_⁠
Digital Photography - @seraluna.co⁠
35mm Film Photography - @callalilycollective⁠
Videographer - @seraluna.co⁠
Content Creator - @inboundmediaco⁠
Florist & Stylist - @piaandjade⁠
Makeup Artist - @makeup_by_amandajade⁠
Hair Stylist - @katelilydressinghair⁠
Suit Designer - @skmenswear⁠
Stationery & Signage - @designstoadore⁠
Draping: @maison.paper⁠
Cake Designer - @butter.au⁠
Dress Designer - @astonbridal⁠
Dress Designer - @santelia_sydney⁠
Earrings - @weare.sundrata⁠
Rings - @son.del.sol⁠
Model @shelleerose⁠
⁠
#weddingideas #redwedding #weddingdecor #weddingaltar #weddingflowers #weddingflorals #winterwedding #weddinginvitations #brideandgroom #ido ⁠
⁠",106,612,612,weddingideas,redwedding,weddingdecor,weddingaltar,weddingflowers,weddingflorals,8146.0,carousel_container,2024-10-22 11:13:18,Sidecar,winterwedding,weddinginvitations,brideandgroom,ido,,Tuesday,Fall,5734.0,11,10
